,index,tweet,target
5972,211,ファイト!,4
5973,212,あ どう 笑,4
5974,213,気 つける 笑,4
5975,214,襤,4
5976,215,まじ 気 つけよ,4
5977,216,多分 アゴ 歪ん でる 笑,4
5978,217,なんとか 笑,4
5979,218,そう 耳 横 押す やつ 笑,4
5980,219,痛く なる 笑,4
5981,220,YouTube 整体 動画 見 て 顔 歪み 治る マッサージ みたい 自分 ためし 0 日間 やっ ん アゴ バカ 痛い,4
5982,221,やら なら こと 後回し する タイプ 編集 始め その 危険性 気づい ありがとう YouTube 朝 やりゃ なんとかなる 思っ ケータイ いじっ てる,4
5983,222,やまと 特に 意味,4
5984,223,モンスターズインク 続い てる,4
5985,224,いない 笑,4
5986,225,アプリ すげ え パート 0,4
5987,226,お うち ショッピング し ネット すげ えええええ あ Tシャツ 買い,4
5988,227,暑かっ 寒かっ まじ 風邪引き そう しっかり 体調管理 気 つけ,4
5989,228,アプリ すげ えええええ,4
5990,229,今日 元気 早起き 絵 可愛い いいいいいいいい,4
5991,230,撮影 合間 たま やる ゲーム おもろい こー ゆ とき たま 出 くる やまと もっと おもろい,4
5992,231,なん かかっ ちょい い 懐かしい の 見つけ しばく また 撮っ 欲しい,4
5993,232,誕生日 おめでとう これから しっかり 捕まっ つい いき リーダー 0歳,4
5994,233,ゆうま さん いつも お 邪魔 し すいません,4
5995,234,末期 迎え 貴様,4
5996,235,コム ドット 柱 達,4
5997,236,おっさん 太もも 寄っ かかっ はじめて,4
5998,237,オフ会 し オフ会 し オフ会 し オフ会 し オフ会 し ねむい オフ会 し オフ会 し オフ会 し オフ会 し 編集 し オフ会 し オフ会 し オフ会 し オフ会 し 今 気持ち,4
5999,238,あ むや ま どこ 行っ ちゃっ,4
6000,239,撮影 空き 時間 グダグタ ついつい 長話 撮影 めちゃめちゃ 押す,4
6001,240,逆 0 万 人 笑わせ 坊主 し,4
6002,241,そう 言え この 前 撮影 間 休憩 時間 おれ サイド 0 人,4
6003,242,インスタライブ 来 くれ 方 ありがとう 0 人 類類,4
6004,243,まじ 男 生まれ 以上 一 度 髭 道 通っ 帰っ き 笑,4
6005,244,唇 下 その 量 渋 すぎ,4
6006,245,髭 はやし方 教え ください,4
6007,246,カメラフォルダ 見 て 出て き 恥ずかしい 写真 あっ,4
6008,247,うち ETC 入れ ん どけよ,4
6009,248,最近 暑い 汗 かく もう 夏 少年時代 聴こ,4
6010,249,それ おもろい,4
6011,250,YouTube やっ,4
6012,251,今風 ファッション 集 どれ 好き,4
6013,252,最近 ひゅうが 丸く なっ 二刀流 大谷 選手 似 てる,4
6014,253,この 自粛 期間 終わっ この 期間 中 家 めっちゃ 時間 費やし 趣味 将来 仕事 でき て めっちゃ かっこいい,4
6015,254,サブちゃん ワン カット この 歳 なっ 昔 ハマっ て もの 盛り 上がれる ん 良い,4
6016,255,編集 し てる なんか こー ゆう顔 見つけ 止め 写真 撮っ うい ら,4
6017,256,今 花粉 飛ん でる の めちゃめちゃ 目 かゆい ん 目 かき すぎ 変 二 重 なんの 草 すぎる 文章 初,4
6018,257,ひ ゅうがでけえぞおめえ,4
6019,258,いい 奴 顔 すぎる,4
6020,259,地元 友達 みかん サイダー 活動 し いる 松本 千夏 さん 楽曲 KEMURI MV 出さ せ もらい 0 年 0 月 0 日 金 初 ソロ EP リリース 公開 待ち遠しい,4
6021,260,題名 本業 なに,4
6022,261,未来 怖い ウイルス 怖いい 何より 仕事 寝坊 怖い 朝 弱い マイネームイズ コム ドット ゆう,4
6023,262,イヤイヤヨーゲーム 0 個 できる 帰れ 楽し 過ぎ wwwwwww 今日の動画 いやいや ゲーム 新 シリーズ 襤,4
6024,263,これ 右側 何 あっ ん,4
6025,264,雨 スケボー でき 笑,4
6026,265,憂鬱 こー ゆう ツイート いじら れ いく,4
6027,266,もう 俺 ら 0歳 ん,4
6028,267,この やまと かわいい,4
6029,268,この 写真 光 飛び 方 何回 見 限度 超え てる,4
6030,269,みんな 本当に ありがとう これから 頑張る 0 万 人,4
6031,270,なぜ 手違い なのか グループ 名 名前 言わ れる この 感じ ミステリー 臘 皆さん やり ありがとう 嬉しい,4
6032,271,これ えぐい,4
6033,272,寝 れる とき 寝 お 疲れ 様,4
6034,273,零 元,4
6035,274,俺 インスタ DM 送っ き くれ ん DM 消え しまっ こっち 方 自分 拡散 する の 力 なる の 分から する し 絶対 する 方 いい 気 し 少し 早く 元気 なっ 好き こと 好き 楽しめ よう,4
6036,275,やっぱ うなぎ上り グループ リーダー 違う かっこいい,4
6037,276,えぐい 負け 笑,4
6038,277,原宿 なえなの さん 探す 俺 ら,4
6039,278,夜 人笑 いさん インスタライブコラボ できる かく なり コム ドット ゆう,4
6040,279,地面 濡れ すぎ 霧 凄 すぎ すぎ すぎ,4
6041,280,はい どうも こんにちは。 頭 ネタバレ 防止 ため 原付 乗る 時 しばらく この 頭 街 移動 し て 過去 ある 坊主 旅,4
6042,281,いつか 写真 乗っけ 暇 つぶやく 系 YouTuber コム ドット ゆう たで さ,4
6043,282,アチョ,4
6044,283,年末 忙しい 楽しい 本当に,4
6045,284,この 0 人 今 極悪 の 極悪 みんな 見 ん,4
6046,285,おめでとう,4
6047,286,今日 撮影 あむ ぎり 寝起き みたい どんがら がっしゃん,4
6048,287,ゆうま ゆうま ゆうま 誕生日 0 日 遅れ 祝い 始める,4
6049,288,大阪 オフ会 みんな ほんま ありがとう な! めちゃめちゃ 楽しかっ 大阪 また くる 待っ とき 協力 者 まじ ありがとう,4
6050,289,まじ がとう,4
6051,290,マイネームイズ コム ドットアイ ムユーチューバーディスイズカミキルマエノシャシン,4
6052,291,全て あ ぐい,4
6053,292,結構 前 ゆうま 結構 かっこいい,4
6054,293,昔 小藪 さん 顔 形 似 いる ゆ うた 過去,4
6055,294,体調 グッド,4
6056,295,0時 ずっと 編集 付き添っ もらっ てる ん 先 着い て あむ ぎりがなんかもう 終わっ て,4
6057,296,怖い ぉぉ ぉぉ ぉぉ お,4
6058,297,ありがとう,4
6059,298,みんな ありがとう チャンネル 登録者 0 人 突破 し どうも コム ドット,4
6060,299,誕生日 おめでとう 元気,4
6061,300,なんとなく いい 写真 感,4
6062,301,我々 おはこ 企画 ラファエル 野球拳 みんな 拡散 バズ ら せ ください,4
6063,302,まひ ゅうあらかわいいひゅうが 指 大丈夫,4
6064,303,寝起き ドッキリ おどし,4
6065,304,師匠 返信 なかなか バイト 先 みたい 草,4
6066,305,もう わろ ま うわ,4
6067,306,コムドットチャンネル 登録者 0 万人 突破 し 狙っ 当てる の 難しい この 世界 ここ 来れ の 間違い みんな おかげ リーダー メンバー おかげ 思っ 崖っぷち 不安 思わず モチベーション 変え これから 楽しく 活動 頑張り,4
6068,307,ひゅうが 誕生日 会 楽しみ,4
6069,308,危ない 奴 樂,4
6070,309,おはよう,4
6071,310,駆使 ぎりっ 感じ 笑,4
6072,311,たしかに 笑,4
6073,312,ありき,4
6074,313,テロリスト グループ インターネット 部署 人 い,4
6075,314,味噌カツ くえ よかっ さらば 黒髪,4
6076,315,本当に やばい 毎日 0回 聞い みんな 聞い リツイート し,4
6077,316,ねむい,4
6078,317,みなさん 調子 どう 0 月 0 日 コム ドット 初 地方 オフ会 今年 最後 思い出 みんな 遊び,4
6079,318,おはよう 大変 臘 頑張れ おおおお,4
6080,319,えぐい,4
6081,320,唾奇 さん コメント し てる,4
6082,321,みんな 真っ黒 くる 教え 欲しかっ 0 ハロウィーン,4
6083,322,ほんと 顔 長い,4
6084,323,彼氏 役 抜擢 手 ぎこちないっ 噂 たっ てる,4
6085,324,ひゅうが やまと ピース バランス 悪い,4
6086,325,目 やり すぎ 打撲 みたい なっ 0 日 連続 この メイク し おかげ 気持ち 唇 赤 さ 増し みんな ハロウィン おつかれさま,4
6087,326,顔色 悪い どころ 騒ぎ じゃなくて 草,4
6088,327,最近 ねれ こと 多い,4
6089,328,,4
6090,329,みんな おはよう ねれ とても いい 朝 みんな 久しぶり 晴れ 楽しも,4
6091,330,おめでとう 活動 頑張っ 下さい,4
6092,331,0部 来る の 確か 賢い やまと 樂,4
6093,332,Can,4
6094,333,き すぎ てん おい,4
6095,334,ツイッター フォロワー 0 人 突破 し 皆さん いつも ありがとう 今日の動画 出せ ごめんなさい 悠馬 くん 触ら ええええええ イカ 0 貫,4
6096,335,みなさん 知っ い YouTube 界 新しい 勢力 乗り込ん き この方 達 半端ない パントキック インスタフォロー YouTube チャンネル 登録 ツイッター フォロー すべて しない 時代 乗り遅れる っぽい 樂,4
6097,336,コム ドット,4
6098,337,最近 すっかり 寒いね 台風 渋い 渋 すぎる 写真 ありがとう,4
6099,338,オフ会 終了 後 記念写真 こりゃ すごい 楽しかっ みんな また 会お,4
6100,339,昨日 オフ会 朝 雨 降っ て ちょっと ブルー そんな 中 来 くれ 方 本当にありがとうございました なんか ステージ 立つ 新鮮 感じ めっちゃ 楽しかっ チョイス,4
6101,340,オフ会 前日 かつかつ ドット 明日 全て 忘れ 楽しみ,4
6102,341,ヒヤヒヤ し,4
6103,342,ゆうまちゃん 下 向く 上 向い 生きよう,4
6104,343,ちばしん ありがとう すする しよう,4
6105,344,ありがとう,4
6106,345,あざっす う,4
6107,346,ありがとう 頑張る,4
6108,347,ありがとう 頑張り,4
6109,348,よろしく 頼ん,4
6110,349,ありがとう,4
6111,350,ありがとう 頑張る,4
6112,351,めちゃめちゃ 頑張る,4
6113,352,ありがとう 応援 よろしく 拾,4
6114,353,ありがとう 頑張る い,4
6115,354,ありがとう,4
6116,355,頑張る,4
6117,356,ありがとう 頑張る,4
6118,357,よっしゃ ああああ,4
6119,358,ありがとう,4
6120,359,ありがとう,4
6121,360,ありがとう,4
6122,361,待っ てる,4
6123,362,コム ドット 結成 し 0 周年 ここ みんな 応援 ありがとう 0 年 目 変わら 暖かい 応援 よろしく 最初 貪欲 頑張ろ,4
6124,363,池見 くん ディズニー みんな 秘密 し 方 いい の 思っ,4
6125,364,当て 一緒 行こ,4
6126,365,オフ会 あと 0 週間 楽しみ ららら ら,4
6127,366,コム ドット YouTuber さん 動画 チェック し TikTok,4
6128,367,コム ドット YouTuber さん 動画 チェック し TikTok,4
6129,368,み毛 し てん,4
6130,369,ゆうま,4
6131,370,だまっ wi-fi 変え がれ 最近 イケメン あ むぎ,4
6132,371,誰 一重 重 すぎる,4
6133,372,今日 暑かっ 充実 し 飛ん お 拾,4
6134,373,間違いない!,4
6135,374,まじ 止む の 待と,4
6136,375,大 荷物 すぎる,4
6137,376,台風 こない かね 襤,4
6138,377,雨 嫌い,4
6139,378,なんか ふと 思っ ちゃっ 笑,4
6140,379,わか られ てる,4
6141,380,全然 雨降 ないや ないかい 東京,4
6142,381,最近 かっこいい 言わ れ 肘 つい 寝る よう なっ 草,4
6143,382,,4
6144,383,特に 意味 ない なんと なく 涼しく いい 季節,4
6145,384,TikTok 始め どんな の あげよ 模索 中 フォロー し 待っ て ください,4
6146,385,明日 頑張り,4
6147,386,動画 見 じっくり 考える の 楽しみ 0 笑,4
6148,387,想像 し ごらん,4
6149,388,頭 固,4
6150,389,みんな 0 万 円 あっ 何 使う 類,4
6151,390,よく わかん 彼 優しく しよ ゆうま,4
6152,391,坊主 明日 楽しみ,4
6153,392,明日 動画 楽しみ すぎる みんな 絶対 楽しん くれる はず,4
6154,393,素手 vs 剣 ポカリ こいつ 武器 使い や がる,4
6155,394,,4
6156,395,ぶっちゃけ 言う これ えぐい 話 ごちゃ混 優しかっ,4
6157,396,無題,4
6158,397,なん わからん これ,4
6159,398,今日 待機 ショット あ むぎ 原田泰造 さん 似 てる,4
6160,399,あそび なか みたい 言う,4
6161,400,そう いえ この サブちゃん どこ 行っ ん 笑,4
6162,401,こいつ よく 俺 鬼 キツイ 言え くらえ 仕返し 首 跡 企画 つい もの 言わ それ 以外 ないか 悠馬 藍,4
6163,402,日本 夏 後ろ 個人情報,4
6164,403,撮る 人 撮ら れる 人 紙一重 すべり そう,4
6165,404,昔 スベ っ てる やまと 懐かしい,4
6166,405,長い 時間 ありがとう,4
6167,406,サブ ちゃんねる,4
6168,407,本当にありがとうございました,4
6169,408,じゃんけん それ 一 振り 人生 変える もの コム ドット ゆう じゃんけん 敗北 0 人 電車 原宿 向かう やつ ら 車 ガッデム,4
6170,409,めちゃ 可愛い ありがとう,4
6171,410,悠馬 肌 綺麗 ツイート どんな 感じ いい の ディズニー 時,4
6172,411,かゆい,4
6173,412,今日 寝 てる 時 ヒジ 蚊 食わ れ ん かい かい かゆい なんでだろう 思っ ヒザ かい て ゆう,4
6174,413,気持ち 悪 すぎ い この 写真 笑 ベロ 長 すぎ ウケる 悠馬 仲良し,4
6175,414,今日 気持ちいい サブちゃん 撮影 地面 寝っ転がっ てる 悠馬 目 いつも 光っ 見え 明日 頑張ろ ハゲ 侍,4
6176,415,そう いえ みなさん 僕 きのこ 卒業 し,4
6177,416,最高 ありがとう ファン みんな 地元 友達 池見 くん メンバー 余す こと なく 大好き 先輩 背中 小さく なっ はず いつまでも 大きく 見える 多分 昔 残像,4
6178,417,クッソ おもれ え 笑,4
6179,418,昨日 オフ会 やる 予定 催し物 オフ会 ありがとう 今日 元気 撮影 後で 昨日 投稿 しよう,4
6180,419,僕 母ちゃん 占い師 隠し て すいません 嘘 嘘,4
6181,420,人 名字 文字 残す この はげあがり イケメン,4
6182,421,ゆうま 身内 0 番 かっこいい,4
6183,422,なん こりゃ 笑,4
6184,423,今日 友達 誕生日 ん 自分 めちゃめちゃ 欲しい の 我慢 し AirPods プレゼント し あげ ん めっちゃ 喜ん くれ そいつ 先月 貸し て 0円 帰っ き プラマイゼロ むしろ マイ,4
6185,424,クモ 集合住宅 見つけ 一階 二階 まだ 空き 部屋 ある っぽい クモ みんな 届け,4
6186,425,ありがとう,4
6187,426,嬉しい ありがとう,4
6188,427,ありがとう,4
6189,428,この 髪 そんなに い いいもの 笑,4
6190,429,似 すぎ ん 笑笑,4
6191,430,ディズニーオフ 会 大成功 何もかも みんな おかげ コム ドット 成り立っ い あと 少し 0 人 これから 変わら 暖かい 声援 よろしくお願いします 年賀状 みたい 文 コム レンジャー ディズニー,4
